Start Day,Member Count,Casual Count,Member Duration Avg,Casual Duration Avg
2015-11-08,25657,6660,15.04,38.09
2015-11-09,38797,3465,13.89,37.67
2015-11-10,20805,780,12.6,24.08
2015-11-11,35278,2427,13.55,35.16
2015-11-12,35576,1743,12.6,28.47
2015-11-13,36055,2915,13.02,33.34
2015-11-14,21763,3536,13.97,37.29
2015-11-15,22052,3938,14.39,39.13
2015-11-16,38250,2666,13.74,37.07
2015-11-17,36954,1985,13.68,27.16
2015-11-18,39627,1858,13.1,32.96
2015-11-19,21137,753,13.85,36.85
2015-11-20,35661,2544,14.44,42.53
2015-11-21,23648,4390,13.31,36.02
2015-11-22,20517,2826,13.66,38.91
2015-11-23,28737,1399,12.31,33.15
2015-11-24,30887,1331,12.71,26.9
2015-11-25,28475,1820,13.19,44.84
2015-11-26,9468,3823,14.91,45.63
2015-11-27,17642,5182,14.07,33.7
2015-11-28,12574,3256,12.83,37.93
2015-11-29,15864,2588,12.77,35.55
2015-11-30,28920,1293,11.92,30.77
2015-12-01,17958,441,12.76,17.86
2015-12-02,23186,596,13.1,29.42
2015-12-03,32613,1304,12.65,25.76
2015-12-04,32988,1749,13.2,40.06
2015-12-05,22463,3895,15.29,55.48
2015-12-06,21288,3655,14.19,51.65
2015-12-07,32347,1792,12.83,37.21
2015-12-08,34071,1543,12.76,34.23
2015-12-09,34047,1259,14.0,29.03
2015-12-10,37126,1973,13.32,41.12
2015-12-11,36672,2388,14.58,35.83
2015-12-12,26739,5218,14.35,49.01
2015-12-13,25916,6085,14.72,40.69
2015-12-14,30549,1969,12.26,33.24
2015-12-15,36762,1899,12.99,28.51
2015-12-16,34132,1511,12.59,29.05
2015-12-17,21480,481,14.12,25.93
2015-12-18,29565,1139,13.59,43.58
2015-12-19,16423,1355,13.35,34.46
2015-12-20,15432,1598,14.62,31.13
2015-12-21,28444,1356,11.94,33.51
2015-12-22,22090,851,12.67,34.34
2015-12-23,14295,522,12.26,43.88
2015-12-24,16732,1715,14.46,61.6
2015-12-25,6531,5802,17.27,54.78
2015-12-26,10122,3792,13.32,49.62
2015-12-27,10018,3159,12.23,49.33
2015-12-28,16441,2448,11.23,38.9
2015-12-29,12593,754,11.2,27.37
2015-12-30,19945,2532,12.68,41.49
2015-12-31,17280,3096,12.72,39.67
2016-01-01,8508,2501,13.55,42.9
2016-01-02,12134,2453,12.42,40.39
2016-01-03,13368,2131,11.96,39.49
2016-01-04,18951,642,12.23,31.58
2016-01-05,17571,482,11.03,23.8
2016-01-06,23694,875,13.37,29.0
2016-01-07,26868,905,12.37,28.42
2016-01-08,27558,1151,11.98,63.41
2016-01-09,19159,1687,12.78,38.28
2016-01-10,13351,924,12.84,49.07
2016-01-11,22402,535,11.37,35.74
2016-01-12,24741,470,11.74,36.83
2016-01-13,20786,347,12.99,30.96
2016-01-14,23327,453,12.52,38.79
2016-01-15,27375,1060,12.99,53.26
2016-01-16,17122,2056,12.94,50.01
2016-01-17,10866,1158,13.73,40.95
2016-01-18,12216,502,11.29,41.19
2016-01-19,17011,270,10.87,29.79
2016-01-20,23005,415,12.16,34.66
2016-01-21,23240,432,13.07,47.77
2016-01-22,20594,356,14.19,53.58
2016-01-27,6633,128,17.5,43.53
2016-01-28,11755,191,16.48,37.57
2016-01-29,15693,335,13.81,25.89
2016-01-30,12165,808,14.11,33.04
2016-01-31,14842,1276,13.97,40.06
2016-02-01,23617,717,12.41,41.09
2016-02-02,27643,885,13.54,40.31
2016-02-03,15904,299,11.38,26.77
2016-02-04,26836,930,14.89,40.17
2016-02-05,13373,297,12.1,96.06
2016-02-06,15569,1364,13.4,50.3
2016-02-07,15799,1806,13.88,33.48
2016-02-08,18636,390,12.47,28.8
2016-02-09,22235,506,11.72,74.07
2016-02-10,22009,411,13.1,33.63
2016-02-11,18464,284,11.91,118.41
2016-02-12,16130,319,14.53,52.2
2016-02-13,6452,173,13.13,42.63
2016-02-14,4461,192,12.64,88.55
2016-02-15,5725,159,11.2,36.1
2016-02-16,14352,190,12.14,32.94
2016-02-17,22997,575,12.17,40.53
2016-02-18,21582,679,13.45,41.66
2016-02-19,21189,770,12.21,40.68
2016-02-20,20426,4058,15.21,46.9
2016-02-21,16901,3151,14.38,47.84
2016-02-22,26829,1404,12.6,41.75
2016-02-23,15866,267,12.28,48.33
2016-02-24,9618,143,11.9,13.57
2016-02-25,24355,747,11.76,33.64
2016-02-26,21796,777,12.01,39.88
2016-02-27,15412,1814,13.36,47.4
2016-02-28,20111,5326,15.14,42.92
2016-02-29,26762,1192,12.38,34.32
2016-03-01,28942,1567,13.45,46.11
2016-03-02,25414,781,12.65,42.3
2016-03-03,23214,847,12.77,27.48
2016-03-04,16831,538,11.8,39.65
2016-03-05,16032,1991,13.52,42.77
2016-03-06,16658,2174,13.18,40.63
2016-03-07,29587,1905,13.97,50.86
2016-03-08,34233,2288,13.32,40.58
2016-03-09,38227,3263,16.13,44.06
2016-03-10,38617,3635,15.36,41.99
2016-03-11,34390,3805,15.01,47.8
2016-03-12,24342,8429,16.92,39.23
2016-03-13,21183,6367,15.37,45.98
2016-03-14,10468,462,11.44,30.48
2016-03-15,29568,2028,14.35,32.2
2016-03-16,33146,2921,14.16,42.13
2016-03-17,32946,2444,14.06,45.24
2016-03-18,31832,2815,13.8,34.18
2016-03-19,19836,4212,14.04,38.73
2016-03-20,14834,1844,13.52,63.48
2016-03-21,24797,1617,12.41,31.96
2016-03-22,31171,2326,14.15,34.5
2016-03-23,37305,3678,14.44,45.29
2016-03-24,33002,3493,12.97,34.51
2016-03-25,29592,4505,16.01,40.52
2016-03-26,19630,7848,17.68,44.89
2016-03-27,16502,5981,14.06,41.77
2016-03-28,18884,1461,13.38,31.22
2016-03-29,29211,2270,12.8,34.58
2016-03-30,31151,2533,13.16,53.36
2016-03-31,35138,3210,14.13,61.36
2016-04-01,31319,3130,15.32,41.59
2016-04-02,18707,3132,14.92,41.04
2016-04-03,13894,1428,15.13,51.01
2016-04-04,12023,279,10.71,33.82
2016-04-05,25158,1080,13.42,53.63
2016-04-06,28038,1327,14.2,38.03
2016-04-07,29497,905,12.98,42.6
2016-04-08,29263,1554,13.41,72.73
2016-04-09,11828,874,13.52,117.24
2016-04-10,19307,3922,15.19,46.26
2016-04-11,30006,2042,13.18,38.15
2016-04-12,22711,1054,13.21,30.72
2016-04-13,35068,2471,13.54,37.09
2016-04-14,35736,2769,13.94,51.66
2016-04-15,35889,3787,13.38,33.18
2016-04-16,26876,9272,15.17,38.4
2016-04-17,27294,11549,17.22,42.09
2016-04-18,38695,5299,14.41,37.66
2016-04-19,41987,4088,13.64,31.79
2016-04-20,40396,4151,14.75,39.49
2016-04-21,41156,4414,14.11,33.48
2016-04-22,39074,9741,14.24,42.95
2016-04-23,24292,9355,17.39,41.09
2016-04-24,26740,11126,16.09,42.01
2016-04-25,36648,5660,14.43,39.11
2016-04-26,31882,2761,14.6,35.96
2016-04-27,37390,4541,14.17,42.37
2016-04-28,33720,3708,13.64,32.61
2016-04-29,31248,3630,14.48,53.5
2016-04-30,26842,11416,16.41,45.83
2016-05-01,9518,1179,12.49,31.19
2016-05-02,34791,3746,16.04,29.75
2016-05-03,21349,1509,14.74,35.73
2016-05-04,29456,2163,12.34,31.73
2016-05-05,36671,3232,14.04,37.62
2016-05-06,17796,1064,13.36,41.35
2016-05-07,24687,6391,15.22,42.21
2016-05-08,23678,7519,16.07,36.62
2016-05-09,40754,4970,14.68,39.22
2016-05-10,41346,3503,13.67,35.62
2016-05-11,46079,5102,14.71,33.93
2016-05-12,45938,6335,14.18,36.95
2016-05-13,29483,2908,13.81,40.72
2016-05-14,30618,11445,15.74,42.6
2016-05-15,22568,6093,14.72,42.77
2016-05-16,37747,5040,14.23,40.5
2016-05-17,39470,3926,13.13,40.96
2016-05-18,40539,4264,13.87,37.65
2016-05-19,44421,4761,14.26,33.78
2016-05-20,45865,6678,15.58,37.73
2016-05-21,24600,5919,14.8,40.08
2016-05-22,28976,8826,15.45,33.9
2016-05-23,43809,4769,13.93,33.64
2016-05-24,33057,1739,13.5,34.88
2016-05-25,49278,4161,14.51,39.48
2016-05-26,48001,4132,14.41,33.84
2016-05-27,42148,4789,14.97,39.2
2016-05-28,24890,9332,16.38,36.84
2016-05-29,24051,12826,17.14,38.17
2016-05-30,24920,7699,15.19,33.85
2016-05-31,45762,3994,13.8,32.28
2016-06-01,50681,3984,15.93,48.0
2016-06-02,50384,4017,14.55,35.77
2016-06-03,36528,2447,13.73,44.48
2016-06-04,31636,9341,16.07,40.5
2016-06-05,19768,2629,15.02,35.14
2016-06-06,47544,4605,13.94,38.35
2016-06-07,48588,3224,13.87,32.9
2016-06-08,40874,1376,12.93,31.91
2016-06-09,49358,3547,13.86,42.1
2016-06-10,48434,4865,13.8,38.28
2016-06-11,32628,8402,14.6,33.65
2016-06-12,31883,8754,15.16,36.39
2016-06-13,45544,3525,13.48,35.56
2016-06-14,51234,3579,14.38,31.28
2016-06-15,51425,3624,14.35,33.87
2016-06-16,43584,2614,13.23,32.67
2016-06-17,48084,6152,14.19,38.28
2016-06-18,33391,15510,14.71,34.1
2016-06-19,31180,14090,14.77,35.5
2016-06-20,48149,4098,14.32,33.97
2016-06-21,50406,3158,13.22,31.02
2016-06-22,52429,3320,14.44,36.31
2016-06-23,50230,2976,13.49,33.4
2016-06-24,49344,4842,14.35,32.01
2016-06-25,34224,8776,15.91,38.27
2016-06-26,33376,9616,15.74,34.31
2016-06-27,43234,3789,13.49,31.63
2016-06-28,46956,2637,12.95,45.94
2016-06-29,51406,3476,13.83,29.87
2016-06-30,50984,3859,13.13,29.73
2016-07-01,35446,4223,12.55,54.65
2016-07-02,24406,11431,15.29,32.22
2016-07-03,21398,13950,14.72,36.02
2016-07-04,22349,12511,14.94,30.91
2016-07-05,39050,4694,13.05,29.73
2016-07-06,46762,4591,12.95,34.14
2016-07-07,44754,3988,12.76,29.22
2016-07-08,40201,4218,12.8,51.82
2016-07-09,29777,8365,13.89,30.73
2016-07-10,31935,10056,17.84,30.9
2016-07-11,47583,5287,13.66,27.15
2016-07-12,51394,5143,13.86,37.88
2016-07-13,50471,5015,13.45,49.19
2016-07-14,46021,4329,13.79,35.26
2016-07-15,43330,5242,13.18,30.96
2016-07-16,28481,9925,14.65,28.1
2016-07-17,30101,11246,15.81,32.95
2016-07-18,39749,3938,13.56,34.45
2016-07-19,49799,4794,14.19,28.06
2016-07-20,52025,5200,13.59,32.09
2016-07-21,49865,4977,13.41,35.65
2016-07-22,44087,5104,13.47,35.22
2016-07-23,28259,9264,13.73,31.39
2016-07-24,29466,10171,14.85,39.37
2016-07-25,31698,3681,12.2,33.3
2016-07-26,48212,4700,14.21,28.04
2016-07-27,49404,4759,14.09,34.78
2016-07-28,45688,4463,13.4,30.61
2016-07-29,33164,4539,13.88,27.96
2016-07-30,21227,6553,13.85,29.49
2016-07-31,22117,5534,12.81,29.16
2016-08-01,44664,4737,13.97,29.0
2016-08-02,50930,5834,13.65,26.64
2016-08-03,50887,6116,13.6,29.07
2016-08-04,50538,6066,13.67,38.66
2016-08-05,46596,6701,14.02,30.87
2016-08-06,31143,13070,15.52,30.05
2016-08-07,30794,12837,14.76,29.36
2016-08-08,46177,6085,13.85,29.28
2016-08-09,50160,5952,13.24,28.35
2016-08-10,45663,4451,13.7,26.57
2016-08-11,43010,4420,12.68,29.15
2016-08-12,39887,4863,13.08,44.71
2016-08-13,28098,10814,14.66,28.42
2016-08-14,25584,7377,13.44,31.11
2016-08-15,43725,5338,12.57,29.57
2016-08-16,45678,4748,13.45,27.65
2016-08-17,48876,5113,14.33,26.45
2016-08-18,47784,5434,13.27,35.6
2016-08-19,45276,6393,13.95,31.2
2016-08-20,31653,14164,15.65,33.44
2016-08-21,25969,9082,14.29,37.67
2016-08-22,48318,6086,13.56,27.73
2016-08-23,52609,6065,14.81,27.21
2016-08-24,52511,5643,14.21,32.46
2016-08-25,48288,5199,13.64,38.74
2016-08-26,45910,6127,14.75,27.61
2016-08-27,33594,12080,15.25,33.21
2016-08-28,32679,11960,15.49,30.77
2016-08-29,47670,5618,14.49,27.02
2016-08-30,52359,5046,13.38,35.41
2016-08-31,52393,4821,13.1,29.82
2016-09-01,35540,2647,12.39,26.07
2016-09-02,45300,7707,14.08,29.41
2016-09-03,27540,14090,14.81,27.54
2016-09-04,28107,17916,15.72,29.29
2016-09-05,31589,13847,15.29,28.64
2016-09-06,47879,4568,13.11,30.2
2016-09-07,55612,4888,13.66,38.38
2016-09-08,55961,5635,13.31,26.69
2016-09-09,51397,5416,13.32,28.21
2016-09-10,37377,11078,14.23,27.91
2016-09-11,40173,12072,15.03,33.18
2016-09-12,54918,6185,13.69,36.64
2016-09-13,59656,5183,13.72,31.28
2016-09-14,54441,4762,13.21,28.01
2016-09-15,61651,5680,13.98,26.96
2016-09-16,58242,7033,13.94,27.55
2016-09-17,44610,14590,15.18,31.73
2016-09-18,40340,11346,14.39,27.76
2016-09-19,32312,1905,12.66,28.91
2016-09-20,59783,5108,13.4,33.26
2016-09-21,60254,5209,13.76,27.96
2016-09-22,62081,5729,13.56,27.33
2016-09-23,58814,6703,14.07,27.42
2016-09-24,41232,12027,14.85,28.4
2016-09-25,41135,12433,14.84,28.5
2016-09-26,55745,5641,13.13,26.04
2016-09-27,56714,4632,13.2,25.73
2016-09-28,55981,3483,12.64,28.82
2016-09-29,52504,3074,12.11,27.22
2016-09-30,20751,630,11.09,25.49
2016-10-01,33879,5384,13.8,26.31
2016-10-02,33554,6777,17.08,32.36
2016-10-03,50478,5291,13.27,25.81
2016-10-04,56011,3911,16.39,27.35
2016-10-05,60360,4237,13.29,28.13
2016-10-06,61782,5286,15.25,27.43
2016-10-07,58367,6869,14.18,30.36
2016-10-08,27934,6043,13.82,35.15
2016-10-09,19304,2145,12.37,32.29
2016-10-10,45448,6138,13.32,27.1
2016-10-11,54162,4042,12.91,26.91
2016-10-12,52882,4402,12.9,26.25
2016-10-13,56811,3950,12.8,24.07
2016-10-14,54622,5286,13.06,43.29
2016-10-15,39976,10535,14.45,29.04
2016-10-16,37870,9789,13.69,28.58
2016-10-17,56551,5395,13.55,28.1
2016-10-18,61806,5607,13.94,36.05
2016-10-19,62733,6295,13.28,36.24
2016-10-20,58214,4825,12.9,28.84
2016-10-21,38683,1974,12.95,26.96
2016-10-22,23106,1886,15.06,23.51
2016-10-23,33406,7226,13.8,29.2
2016-10-24,50958,3848,13.12,29.19
2016-10-25,49793,2560,12.75,26.53
2016-10-26,49473,2626,12.45,27.75
2016-10-27,20655,340,10.8,22.55
2016-10-28,43934,2033,12.44,34.34
2016-10-29,34667,7175,13.48,29.69
2016-10-30,29362,7704,14.76,43.23
2016-10-31,45800,3763,12.91,29.94
2016-11-01,52684,2927,13.39,27.59
2016-11-02,57540,3905,13.35,28.59
2016-11-03,56082,3142,12.85,25.65
2016-11-04,52557,4626,12.9,30.78
2016-11-05,37799,9798,14.97,33.8
2016-11-06,32646,5928,13.55,35.66
2016-11-07,46360,3027,12.69,27.49
2016-11-08,52550,3533,12.55,48.92
2016-11-09,36923,938,12.03,73.96
2016-11-10,48145,2370,15.05,31.74
2016-11-11,42040,3301,12.59,34.64
2016-11-12,28943,5116,13.78,31.07
2016-11-13,30385,5615,13.59,33.85
2016-11-14,46084,2436,14.4,32.87
2016-11-15,22485,342,11.77,20.93
2016-11-16,51094,1932,13.21,33.02
2016-11-17,51335,2192,12.31,39.11
2016-11-18,49786,3034,13.68,36.49
2016-11-19,34750,5662,16.7,36.82
2016-11-20,19247,1185,11.02,30.22
2016-11-21,32412,451,11.12,27.63
2016-11-22,35790,753,12.04,24.62
2016-11-23,33050,1209,12.33,31.89
2016-11-24,10236,1660,12.07,36.76
2016-11-25,17791,2769,11.54,32.37
2016-11-26,19449,3760,12.23,29.44
2016-11-27,21207,2570,11.82,30.79
2016-11-28,40490,1413,12.41,29.48
2016-11-29,14445,108,11.19,181.63
2016-11-30,24163,238,11.92,32.41
2016-12-01,41882,1153,12.38,28.96
2016-12-02,40754,1345,11.69,28.84
2016-12-03,27114,2295,13.02,30.85
2016-12-04,24447,2539,12.55,36.41
2016-12-05,34687,1072,11.67,61.32
2016-12-06,32363,791,12.76,25.39
2016-12-07,37121,764,11.61,24.0
2016-12-08,38769,668,13.47,25.18
2016-12-09,32841,567,12.09,31.07
2016-12-10,21028,1164,11.41,32.47
2016-12-11,16879,787,10.77,82.58
2016-12-12,28471,452,11.23,24.93
2016-12-13,38100,744,12.33,28.45
2016-12-14,37015,673,11.26,63.13
2016-12-15,24782,191,10.76,20.0
2016-12-16,24102,334,11.63,35.35
2016-12-17,6872,95,11.1,64.88
2016-12-18,15831,397,11.17,42.06
2016-12-19,25239,332,10.71,31.52
2016-12-20,27143,473,10.79,49.55
2016-12-21,29794,696,11.22,33.17
2016-12-22,30025,764,11.37,26.1
2016-12-23,25135,1065,12.0,44.06
2016-12-24,7532,401,11.64,46.7
2016-12-25,6832,2786,15.11,40.9
2016-12-26,9560,1103,11.31,29.92
2016-12-27,23006,2632,13.01,28.9
2016-12-28,21329,1928,12.13,35.81
2016-12-29,12803,342,10.55,30.85
2016-12-30,19195,1917,13.09,33.49
2016-12-31,13627,2056,12.13,36.6
2017-01-01,12387,3313,12.86,41.87
2017-01-02,8351,493,10.09,41.79
2017-01-03,14036,133,10.72,645.52
2017-01-04,32569,1352,12.31,35.6
2017-01-05,27711,573,10.73,25.38
2017-01-06,23683,458,11.82,57.03
2017-01-07,4334,64,11.57,119.83
2017-01-08,6343,54,10.57,22.12
2017-01-09,15790,59,11.22,25.11
2017-01-10,23042,157,11.25,34.37
2017-01-11,31733,566,14.82,38.35
2017-01-12,38521,1042,12.15,29.92
2017-01-13,32403,1052,12.19,36.19
2017-01-14,13043,650,11.41,25.86
2017-01-15,16053,1207,11.42,37.47
2017-01-16,22780,1147,11.0,40.15
2017-01-17,18451,170,11.12,54.79
2017-01-18,30416,351,11.54,28.48
2017-01-19,35520,890,13.29,29.2
2017-01-20,26234,441,11.27,45.4
2017-01-21,24254,2156,13.01,48.93
2017-01-22,18954,1407,11.8,40.75
2017-01-23,15603,202,10.63,23.77
2017-01-24,13084,66,10.7,31.53
2017-01-25,36040,769,11.63,29.96
2017-01-26,32300,597,12.3,34.97
2017-01-27,31715,570,11.2,48.74
2017-01-28,20205,984,13.12,35.92
2017-01-29,20960,1382,13.26,41.87
2017-01-30,29043,487,13.19,26.25
2017-01-31,24907,226,11.0,17.42
2017-02-01,34611,516,11.48,38.88
2017-02-02,33781,575,11.37,24.47
2017-02-03,28979,561,10.77,27.89
2017-02-04,18139,909,11.16,41.99
2017-02-05,19093,839,11.23,38.6
2017-02-06,32434,815,11.69,34.18
2017-02-07,22850,161,10.73,20.13
2017-02-08,39078,1175,13.17,52.01
2017-02-10,1971,16,16.61,36.44
2017-02-11,8582,312,15.48,29.32
2017-02-12,5711,77,13.0,24.96
2017-02-13,23643,169,10.71,34.11
2017-02-14,29274,365,11.38,25.81
2017-02-15,31448,490,11.87,23.7
2017-02-16,28764,284,10.72,29.46
2017-02-17,28024,572,11.38,30.67
2017-02-18,25109,4661,17.2,33.85
2017-02-19,26786,8792,15.32,32.05
2017-02-20,27487,4023,12.5,31.51
2017-02-21,31245,1225,11.51,23.33
2017-02-22,36788,1123,11.9,28.29
2017-02-23,39778,2281,13.14,39.98
2017-02-24,42613,3726,14.34,30.67
2017-02-25,28020,4502,14.45,33.48
2017-02-26,22059,2263,12.23,28.86
2017-02-27,34687,1115,11.38,25.8
2017-02-28,40197,1369,12.25,27.64
2017-03-01,39374,1027,12.32,108.28
2017-03-02,34511,1006,11.19,31.19
2017-03-03,30060,867,10.74,22.11
2017-03-04,14949,549,12.46,29.42
2017-03-05,15076,684,10.42,34.88
2017-03-06,31432,912,11.86,27.79
2017-03-07,29114,460,11.31,64.09
2017-03-08,41408,1764,11.96,28.69
2017-03-09,42959,1907,12.56,37.62
2017-03-10,18129,222,11.16,87.65
2017-03-11,14545,515,10.88,21.0
2017-03-12,12957,400,10.15,121.6
2017-03-13,26806,497,12.63,29.21
2017-03-17,6808,221,21.73,54.8
2017-03-18,3934,139,17.95,106.47
2017-03-19,9720,677,16.31,42.27
2017-03-20,26451,818,14.35,35.6
2017-03-21,35456,1155,12.63,30.45
2017-03-22,26396,410,10.97,22.75
2017-03-23,28920,796,11.31,39.49
2017-03-24,32672,1152,11.55,24.8
2017-03-25,25074,3874,12.96,38.26
2017-03-26,18107,1496,12.1,28.76
2017-03-27,25375,791,11.69,37.11
2017-03-28,21237,256,10.77,27.71
2017-03-29,39977,2180,12.55,37.83
2017-03-30,37451,1924,12.08,34.21
2017-03-31,6854,78,10.62,30.17
2017-04-01,21899,1950,13.98,70.49
2017-04-02,30696,9084,15.96,49.04
2017-04-03,40600,2885,17.09,32.62
2017-04-04,29370,621,16.63,28.83
2017-04-05,44418,3218,15.9,71.15
2017-04-06,17824,196,14.83,128.94
2017-04-07,34595,1184,11.49,34.45
2017-04-08,29356,6580,14.09,42.36
2017-04-09,32665,11231,16.05,44.39
2017-04-10,44355,6069,16.16,56.52
2017-04-11,49496,7814,15.46,73.79
2017-04-12,47062,4126,13.25,29.94
2017-04-13,46217,6698,13.1,32.21
2017-04-14,42464,9768,13.06,45.74
2017-04-15,30511,12020,13.77,33.93
2017-04-16,31013,17127,18.69,52.83
2017-04-17,46425,6822,13.05,30.74
2017-04-18,48382,5427,12.82,31.42
2017-04-19,43376,2411,11.96,25.21
2017-04-20,41230,3034,15.82,72.58
2017-04-21,37078,2790,11.89,30.13
2017-04-22,25280,9316,13.3,26.98
2017-04-23,36787,12320,17.43,30.44
2017-04-24,44785,3907,12.71,29.19
2017-04-25,19536,796,10.9,28.56
2017-04-26,35816,1911,11.95,26.95
2017-04-27,47550,4485,13.48,31.0
2017-04-28,53607,8592,13.85,34.8
2017-04-29,41257,16444,17.04,35.92
2017-04-30,32894,10034,13.62,32.09
2017-05-01,49443,6775,13.29,33.2
2017-05-02,54750,6457,15.07,42.63
2017-05-03,53668,5584,15.43,38.19
2017-05-04,51969,5460,13.2,51.46
2017-05-05,23037,972,11.73,41.3
2017-05-06,37531,9087,14.2,32.87
2017-05-07,28117,6176,12.7,27.57
2017-05-08,47290,4263,12.85,27.49
2017-05-09,52565,3896,12.81,28.95
2017-05-10,54034,4420,14.33,29.69
2017-05-11,52780,4428,12.52,30.13
2017-05-12,51193,5482,12.95,33.81
2017-05-13,5357,347,10.6,156.43
2017-05-14,31417,7312,14.32,31.54
2017-05-15,50551,4164,12.71,32.61
2017-05-16,58580,5924,13.94,30.28
2017-05-17,60027,5767,15.4,35.23
2017-05-18,57573,6180,13.67,30.01
2017-05-19,55156,6987,13.68,32.78
2017-05-20,37075,10784,14.14,31.91
2017-05-21,40108,14766,17.69,30.91
2017-05-22,23758,869,11.96,25.1
2017-05-23,55348,4684,14.5,32.5
2017-05-24,55596,5026,14.28,42.74
2017-05-25,16948,547,11.24,23.58
2017-05-26,47009,6759,14.41,40.02
2017-05-27,30843,15691,14.78,30.51
2017-05-28,28940,17787,17.87,36.46
2017-05-29,21867,4455,12.81,27.12
2017-05-30,46686,3508,13.6,27.88
2017-05-31,54292,5203,14.06,27.3
2017-06-01,60928,6475,13.64,35.98
2017-06-02,59227,7680,14.33,31.28
2017-06-03,42459,13805,16.02,29.8
2017-06-04,32140,7998,13.22,35.73
2017-06-05,51032,4851,12.76,45.96
2017-06-06,39373,1895,11.85,23.39
2017-06-07,59294,5159,14.33,33.77
2017-06-08,56877,5776,14.09,30.33
2017-06-09,58583,7923,14.47,56.56
2017-06-10,42870,14217,16.42,36.45
2017-06-11,39216,12211,15.11,37.43
2017-06-12,52317,5554,13.97,31.97
2017-06-13,56271,4650,13.13,40.42
2017-06-14,55469,5044,13.34,62.34
2017-06-15,58786,5977,15.21,49.88
2017-06-16,51595,4808,13.67,47.97
2017-06-17,28388,6512,13.12,41.83
2017-06-18,38203,11269,14.86,49.37
2017-06-19,34941,3369,13.3,45.52
2017-06-20,59429,5244,14.15,54.13
2017-06-21,61822,5396,14.27,53.82
2017-06-22,60278,6030,14.92,43.41
2017-06-23,49815,5508,12.89,48.2
2017-06-24,39525,12628,16.15,34.95
2017-06-25,40723,13932,17.0,41.32
2017-06-26,55545,7124,14.96,60.46
2017-06-27,58968,5799,14.43,37.24
2017-06-28,61654,6098,15.45,62.81
2017-06-29,58801,5471,14.2,51.98
2017-06-30,52423,6239,15.16,57.06
2017-07-01,27393,9344,15.2,46.19
2017-07-02,28250,14786,17.56,44.76
2017-07-03,36642,11551,15.47,40.29
2017-07-04,33937,15987,16.27,44.65
2017-07-05,53267,7054,14.32,45.87
2017-07-06,56029,6118,13.95,51.94
2017-07-07,40085,3983,13.32,40.81
2017-07-08,41860,13155,15.9,34.22
2017-07-09,42872,14246,16.28,32.8
2017-07-10,55319,5588,14.04,41.61
2017-07-11,57017,4654,14.07,37.67
2017-07-12,57317,4469,13.74,37.92
2017-07-13,52017,4458,13.68,59.9
2017-07-14,29847,2004,13.13,66.95
2017-07-15,42491,14008,15.02,31.06
2017-07-16,42358,14475,15.88,37.9
2017-07-17,56610,5945,14.05,41.25
2017-07-18,60408,5826,14.52,38.79
2017-07-19,58297,5618,14.31,35.97
2017-07-20,54560,5103,13.61,32.05
2017-07-21,53662,6410,13.68,33.17
2017-07-22,36496,11515,14.68,32.57
2017-07-23,36129,10813,14.16,28.58
2017-07-24,40654,3138,13.41,35.89
2017-07-25,60024,5312,13.47,30.84
2017-07-26,63599,6724,13.8,37.58
2017-07-27,60114,5655,13.08,31.25
2017-07-28,56708,7191,13.1,32.32
2017-07-29,40312,12635,14.06,27.91
2017-07-30,42456,16886,14.98,29.22
2017-07-31,57157,7061,13.19,26.93
2017-08-01,60759,5918,14.18,53.47
2017-08-02,49705,6479,14.28,64.08
2017-08-03,59938,6211,14.61,63.05
2017-08-04,49631,6763,14.83,45.77
2017-08-05,42576,16395,16.53,44.91
2017-08-06,40482,15994,16.72,37.3
2017-08-07,22402,993,10.99,41.55
2017-08-08,59430,5803,13.57,64.77
2017-08-09,61296,6588,15.77,78.2
2017-08-10,59733,6516,14.63,32.23
2017-08-11,54905,8235,13.11,61.96
2017-08-12,42240,18300,15.7,40.28
2017-08-13,41267,16251,16.12,36.07
2017-08-14,54320,7162,14.29,91.68
2017-08-15,48844,3617,12.66,54.83
2017-08-16,61836,6600,13.19,62.16
2017-08-17,59653,7003,13.88,49.18
2017-08-18,33578,3042,12.75,65.4
2017-08-19,43890,18552,16.94,41.37
2017-08-20,41412,14030,14.15,38.51
2017-08-21,54113,6946,14.07,52.25
2017-08-22,54820,5721,13.45,79.45
2017-08-23,59166,5904,13.83,84.64
2017-08-24,59519,6788,14.88,64.91
2017-08-25,55880,8337,14.19,35.73
2017-08-26,39804,10305,14.5,37.06
2017-08-27,40899,13699,15.83,42.82
2017-08-28,54801,6085,14.29,39.68
2017-08-29,33381,1771,12.26,64.29
2017-08-30,59540,5789,13.49,45.72
2017-08-31,58619,6262,13.47,34.26
2017-09-01,49569,5312,13.52,48.39
2017-09-02,26571,11241,14.06,38.75
2017-09-03,22691,8264,13.28,38.82
2017-09-04,38290,16995,15.32,39.47
2017-09-05,59323,6122,13.91,50.67
2017-09-06,40486,1809,11.46,68.16
2017-09-07,64261,5258,14.64,44.07
2017-09-08,62888,6686,13.78,35.75
2017-09-09,47523,12632,15.05,33.72
2017-09-10,47513,13198,14.26,35.1
2017-09-11,64412,7505,13.95,36.88
2017-09-12,68378,6202,13.33,38.96
2017-09-13,64126,5440,13.2,49.78
2017-09-14,66575,5496,13.29,30.68
2017-09-15,65025,7272,14.35,43.13
2017-09-16,47743,13293,14.56,31.98
